sno,data,link,date
1078,[],https://timesofindia.indiatimes.com/city/kolhapur/now-must-wear-helmets-on-highways/articleshow/58438165.cms,"Apr 30, 2017"
1079,"[['79.47919743345162', '23.379733934762104']]",https://timesofindia.indiatimes.com/city/nagpur/govt-should-fund-healthcare-sector-promote-local-industries-dr-bindra/articleshow/63493507.cms,"Mar 28, 2018"
1080,"[['76.91366555743646', '18.965555102302854'], 'at Navvha Maeel', ['73.13016967599597', '19.329560918629795']]",https://timesofindia.indiatimes.com/city/nashik/2-bikers-sans-helmet-die-at-adgaon/articleshow/67761159.cms,"Jan 30, 2019"
1081,"[['72.83594509485944', '19.081993906585417']]",https://timesofindia.indiatimes.com/city/mumbai/probe-on-car-thefts-helps-solve-case-of-hit-and-run/articleshow/68822430.cms,"Apr 11, 2019"
1082,['in Kasarsai dam'],https://timesofindia.indiatimes.com/city/pune/3-drown-biker-killed-during-holi-revelry/articleshow/68514665.cms,"Mar 22, 2019"
1083,"[['72.8402369097', '19.031963889']]",https://timesofindia.indiatimes.com/city/mumbai/17-injured-in-mishap-on-mumbai-goa-highway/articleshow/64091412.cms," May 9, 2018"
1084,[],https://timesofindia.indiatimes.com/city/nashik/police-go-soft-on-drunk-drivers-1-held-in-4-months/articleshow/51959439.cms,"Apr 24, 2016"
1085,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/pune/accident-fatalities-on-rural-highway-stretches-a-worry/articleshow/73781841.cms,"Jan 31, 2020"
1087,"[['76.58683135360839', '19.640408810277737'], ['73.95235357159193', '19.203321651943785'], ['73.65687335630365', '19.74299228448188']]",https://timesofindia.indiatimes.com/city/pune/accident-hit-paralysed-leopard-cub-to-be-back-on-feet-soon/articleshow/68159997.cms,"Feb 26, 2019"
1088,"[['76.263056', '31.464167'], 'at Pathardi Gaon junction', ['74.20971173660661', '20.28665071237063']]",https://timesofindia.indiatimes.com/city/nashik/3-senior-citizens-killed-in-accidents/articleshow/66059149.cms," Oct 3, 2018"
1089,[],https://timesofindia.indiatimes.com/city/kolhapur/mans-body-dumped-on-highway-after-brutal-murder/articleshow/58016616.cms," Apr 5, 2017"
1090,[],https://timesofindia.indiatimes.com/city/kolhapur/businessman-run-over-near-varsity-gate/articleshow/52616291.cms," Jun 6, 2016"
1091,"[['73.84334300636755', '18.50434123028766']]",https://timesofindia.indiatimes.com/city/pune/human-error-reason-for-most-eway-accidents-in-2018-study/articleshow/70761161.cms,"Aug 21, 2019"
1092,[],https://timesofindia.indiatimes.com/city/nashik/police-launch-drive-against-bikers-riding-without-helmet/articleshow/67108909.cms,"Dec 15, 2018"
1093,[],https://timesofindia.indiatimes.com/city/nashik/lack-of-staff-funds-hit-dists-disaster-mgmt-plan/articleshow/64548007.cms,"Jun 11, 2018"
1094,[],https://timesofindia.indiatimes.com/city/nashik/not-wearing-seat-belt-while-driving-proved-fatal-for-12-drivers-this-year/articleshow/67065094.cms,"Dec 12, 2018"
1095,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-rescued-golden-jackal-dies/articleshow/63685622.cms," Apr 9, 2018"
1096,"['on Marine Drive', ['73.07375991682007', '19.125619727341167'], ['79.47919743345162', '23.379733934762104']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-shows-how-ill-prepared-it-is-to-handle-accident-victims/articleshow/58277143.cms,"Apr 20, 2017"
1097,"[['78.58598467026219', '20.797129351614746'], ['78.7919637299578', '27.612141890738172'], ['79.75886506737615', '21.122227202372954'], ['80.01418913201825', '21.08426442992479'], ['79.05322182059193', '23.386773361861565'], ['80.2121093339405', '21.15907783675183']]",https://timesofindia.indiatimes.com/city/nagpur/leopard-knocked-dead-on-nh6/articleshow/72701304.cms,"Dec 16, 2019"
1098,"[['73.27011939101789', '18.295460514753888'], ['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nashik/thrill-seekers-pay-dearly-with-their-life/articleshow/50252060.cms,"Dec 20, 2015"
1099,"[['78.80507186952418', '24.01634010535717'], ['74.30174788188162', '21.48032337042455']]",https://timesofindia.indiatimes.com/city/nashik/two-killed-as-truck-hits-mashaal-procession/articleshow/66153912.cms,"Oct 11, 2018"
1100,"[['73.32196506473151', '19.361282010294744'], ['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/thane/strays-to-glow-bright-in-road-safety-collars/articleshow/53701036.cms,"Aug 14, 2016"
1101,"[['75.15957575174635', '19.171666217423645']]",https://timesofindia.indiatimes.com/city/nashik/hit-run-incidents-common-on-roads/articleshow/58485186.cms," May 3, 2017"
1102,"['on Dehu Road Bypass', ['76.0818470704955', '22.194625321351324']]",https://timesofindia.indiatimes.com/city/pune/puneites-dont-care-for-helmets/articleshow/60462462.cms,"Sep 11, 2017"
1103,[],https://timesofindia.indiatimes.com/city/mumbai/rto-to-train-mumbai-auto-drivers-to-save-mishap-victims-during-golden-hour/articleshow/64031935.cms," May 4, 2018"
1104,['at Zade Square'],https://timesofindia.indiatimes.com/city/nagpur/70-year-old-woman-severely-injured-after-stray-cattle-attack/articleshow/60469443.cms,"Sep 12, 2017"
1105,[],https://timesofindia.indiatimes.com/city/navi-mumbai/villagers-block-mumbai-goa-highway-after-biker-dies-near-karnala/articleshow/60422369.cms," Sep 8, 2017"
1106,[],https://timesofindia.indiatimes.com/city/mumbai/zero-tolerance-for-fatal-best-accidents-fires/articleshow/57196657.cms,"Feb 17, 2017"
1107,[],https://timesofindia.indiatimes.com/city/mumbai/bandra-man-duped-of-rs-5-5-crore-as-conmen-take-his-papers-for-loan/articleshow/70779114.cms,"Aug 22, 2019"
1108,[],https://timesofindia.indiatimes.com/city/pune/over-4500-helmetless-riders-nabbed-fined-in-two-days/articleshow/67263826.cms,"Dec 27, 2018"
1110,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/nashik/700-driving-licences-suspended-in-nashik/articleshow/68324634.cms," Mar 9, 2019"
1111,[],https://timesofindia.indiatimes.com/city/thane/thane-tribunal-awards-rs-24-lakh-to-kin-of-man-killed-in-accident/articleshow/68200936.cms,"Feb 28, 2019"
1112,"[['79.67672769999999', '20.06512240037531']]",https://timesofindia.indiatimes.com/city/nagpur/honey-badger-killed-on-chanda-mul-road/articleshow/64899321.cms," Jul 8, 2018"
1113,"[['80.37544108678601', '24.843994438069707'], ['78.7919637299578', '27.612141890738172'], ['82.2135847806931', '27.0450130014384'], ['79.27527684537942', '20.897267603666197']]",https://timesofindia.indiatimes.com/city/nagpur/six-killed-in-accidents-in-city-and-rural-within-24-hrs/articleshow/60519953.cms,"Sep 15, 2017"
1115,[],https://timesofindia.indiatimes.com/city/nashik/civil-hospital-blood-bank-garner-276-blood-bags-on-world-blood-donor-day/articleshow/64595891.cms,"Jun 15, 2018"
1116,"[['76.53825124978802', '20.19592356186027'], ['78.39856153352103', '23.313741904197894'], ['68.76232845589665', '23.439271382189936']]",https://timesofindia.indiatimes.com/city/thane/kin-of-traffic-cop-killed-in-road-mishap-gets-rs-32l-compensation/articleshow/63764859.cms,"Apr 14, 2018"
1117,"[['79.75886506737615', '21.122227202372954'], ['79.1133949', '20.660025900396562'], ['80.70973889111683', '20.138375041433726'], ['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/12-migrant-workers-died-in-vid-no-one-cares/articleshow/76114050.cms,"May 31, 2020"
1118,[],https://timesofindia.indiatimes.com/city/nagpur/cleaner-air-and-tiger-conservation-need-of-the-hour/articleshow/67780989.cms," Feb 1, 2019"
1119,"[['78.39856153352103', '23.313741904197894'], 'at Agrasen Square']",https://timesofindia.indiatimes.com/city/nagpur/day-1-of-surgical-strikes-traffic-cops-book-1285-violators/articleshow/65775477.cms,"Sep 12, 2018"
1120,"[['76.76330467241448', '18.199311947833372']]",https://timesofindia.indiatimes.com/city/pune/intoxicated-engineer-held-for-abusing-attacking-cop/articleshow/66338156.cms,"Oct 24, 2018"
1121,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/nagpur/state-gives-meagre-rs90-lakh-to-rtos-for-road-safety-programmes/articleshow/49304604.cms,"Oct 11, 2015"
1122,"[['73.65687335630365', '19.74299228448188']]",https://timesofindia.indiatimes.com/city/nashik/trauma-units-in-rural-areas-operational-only-on-paper/articleshow/52303156.cms,"May 17, 2016"
1123,[],https://timesofindia.indiatimes.com/city/nagpur/old-airport-road-is-nightmare-for-morning-walkers/articleshow/67411161.cms," Jan 7, 2019"
1124,"[['72.8402369097', '19.031963889']]",https://timesofindia.indiatimes.com/city/mumbai/ngo-gifts-ambulance-to-saviour-on-highway/articleshow/53199975.cms,"Jul 14, 2016"
1125,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/mumbai/road-mishaps-in-mumbai-down-27-thanks-to-anti-drink-drive/articleshow/48138015.cms,"Jul 20, 2015"
1126,[],https://timesofindia.indiatimes.com/city/pune/activists-push-govt-on-motor-vehicles-amendment-bill/articleshow/67305295.cms,"Dec 29, 2018"
1127,"[['87.01767800676404', '23.60245364598523'], ['79.65135019713064', '20.279079693695213'], 'near Amrutdham junction']",https://timesofindia.indiatimes.com/city/nashik/troublemakers-miscreants-on-police-radar/articleshow/62310885.cms,"Dec 30, 2017"
1128,[],https://timesofindia.indiatimes.com/city/navi-mumbai/1-dead-3-hurt-in-separate-road-mishaps/articleshow/58465049.cms," May 2, 2017"
1129,['on Sion Panvel highway'],https://timesofindia.indiatimes.com/city/mumbai/reality-tv-sensation-dies-in-car-accident/articleshow/67185357.cms,"Dec 21, 2018"
1130,[],https://timesofindia.indiatimes.com/city/nashik/over-21000-students-trained-at-children-traffic-education-park/articleshow/58325510.cms,"Apr 23, 2017"
1132,"[['76.29505197019792', '33.538963269892']]",https://timesofindia.indiatimes.com/city/nagpur/janmanchs-pothole-repair-protest-to-remind-civic-officials-their-duty/articleshow/69208227.cms," May 7, 2019"
1133,[],https://timesofindia.indiatimes.com/city/nagpur/260-people-died-on-city-roads-in-2015/articleshow/50445156.cms," Jan 5, 2016"
1134,"[['76.0818470704955', '22.194625321351324']]",https://timesofindia.indiatimes.com/city/pune/counselling-session-for-helmetless-riders-today/articleshow/66856355.cms,"Nov 29, 2018"
1135,[],https://timesofindia.indiatimes.com/city/pune/students-trafficcops-to-pitch-for-risk-free-travel/articleshow/50518727.cms,"Jan 10, 2016"
1136,[],https://timesofindia.indiatimes.com/city/nashik/automated-ic-centres-to-come-up-in-every-state/articleshow/65535060.cms,"Aug 24, 2018"
1137,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/nagpur/prepared-rs-11k-crore-plan-for-road-safety/articleshow/58864330.cms,"May 27, 2017"
1138,"[['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/pune/msrtc-to-double-incentives-for-accident-free-drivers/articleshow/63260559.cms,"Mar 12, 2018"
1139,[],https://timesofindia.indiatimes.com/city/pune/ministry-calls-for-audit-of-national-highways/articleshow/50276642.cms,"Dec 22, 2015"
1140,"[['79.4460476722366', '30.257041430905808'], ['73.51690078768347', '17.97404857431176']]",https://timesofindia.indiatimes.com/city/navi-mumbai/2-killed-4-injured-in-accident-near-raigad/articleshow/50372044.cms,"Dec 30, 2015"
1141,"[['79.67672769999999', '20.06512240037531'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nagpur/ngo-eco-pro-marches-43km-for-wildlife-safety/articleshow/64407143.cms," Jun 1, 2018"
1142,"[['78.46611874643686', '17.420487296233638']]",https://timesofindia.indiatimes.com/city/mumbai/mla-jyoti-kalani-in-hosp-after-hyderabad-mishap/articleshow/54434559.cms,"Sep 21, 2016"
1143,"[['79.54278195169309', '29.265681091967085'], ['72.0431380501599', '24.68998411339258'], ['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/cement-roads-last-25-yrs-could-get-rid-of-pothole-problem-nmc-to-hc/articleshow/71318301.cms,"Sep 27, 2019"
1144,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nashik/scooterist-killed-in-accident-while-taking-son-to-school/articleshow/67108905.cms,"Dec 15, 2018"
1146,"[['75.66592094801572', '19.925092973848653'], ['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/pune/forest-department-ngo-rescue-injured-leopard/articleshow/62796283.cms," Feb 6, 2018"
1147,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/kolhapur/act-in-sight-to-reduce-accidents/articleshow/49447437.cms,"Oct 19, 2015"
1148,"['at Tukdoji Putla Square', ['74.81596807973516', '23.521613228515825']]",https://timesofindia.indiatimes.com/city/nagpur/strapless-helmet-falls-off-man-dies-under-truck-in-accident/articleshow/65519498.cms,"Aug 24, 2018"
1149,"['on Majiwada Bridge', ['79.26550738461951', '21.090822442724985']]",https://timesofindia.indiatimes.com/city/thane/taxi-turns-turtle-killing-lady-on-majiwada-bridge/articleshow/52483455.cms,"May 28, 2016"
1150,[],https://timesofindia.indiatimes.com/city/navi-mumbai/tough-crossing-at-airoli-jn-now-easy-as-fob-opens/articleshow/52706773.cms,"Jun 12, 2016"
1151,"[['76.03765008469887', '18.1880789200771']]",https://timesofindia.indiatimes.com/city/kolhapur/762-cases-settled-in-national-lok-adalat/articleshow/59508135.cms," Jul 9, 2017"
1152,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nagpur/facial-injury-scars-can-be-permanent/articleshow/57134187.cms,"Feb 14, 2017"
1153,"[['79.4460476722366', '30.257041430905808'], ['73.62693404670196', '17.98951738552269']]",https://timesofindia.indiatimes.com/city/pune/seven-from-one-village-among-30-victims/articleshow/65194724.cms,"Jul 30, 2018"
1154,[],https://timesofindia.indiatimes.com/city/pune/bharosa-cell-to-help-senior-citizens-women-and-children-cm/articleshow/67461574.cms,"Jan 10, 2019"
1155,"[['74.16132107802146', '29.041161429464168'], ['73.07375991682007', '19.125619727341167'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/mumbai/blind-army-jawan-son-get-rs-17-lakh-for-wifes-death-in-2008-bus-accident/articleshow/54592139.cms,"Sep 30, 2016"
1156,[],https://timesofindia.indiatimes.com/city/navi-mumbai/city-school-holds-animal-rights-seminar/articleshow/49586491.cms,"Oct 30, 2015"
1157,[],https://timesofindia.indiatimes.com/city/mumbai/judge-denies-leniency-to-woman-who-mowed-down-senior-citizen/articleshow/58606199.cms,"May 10, 2017"
1158,"[['73.06488', '19.297703']]",https://timesofindia.indiatimes.com/city/mumbai/matunga-couple-gets-70-lakh-payout-for-doctor-sons-death-in-road-mishap/articleshow/66141853.cms,"Oct 10, 2018"
1159,"['at Bangali Camp Square', ['79.44006227268058', '20.118216201722554']]",https://timesofindia.indiatimes.com/city/nagpur/man-2-children-killed-in-chanda-road-mishap/articleshow/53423814.cms,"Jul 28, 2016"
1160,[],https://timesofindia.indiatimes.com/city/thane/thane-roads-see-an-increase-of-7-in-accidents-this-year/articleshow/27810772.cms,"Dec 24, 2013"
1161,"[['78.7919637299578', '27.612141890738172'], ['77.17793640362558', '19.50422575971032']]",https://timesofindia.indiatimes.com/city/mumbai/turned-away-by-hosps-2-youths-die/articleshow/68119065.cms,"Feb 23, 2019"
1162,[],https://timesofindia.indiatimes.com/city/pune/cops-ask-colleges-to-make-helmets-must-for-students/articleshow/60771547.cms,"Sep 21, 2017"
1163,[],https://timesofindia.indiatimes.com/city/nashik/most-accidents-on-city-roads-involve-motorcycles/articleshow/51695109.cms," Apr 5, 2016"
1165,[],https://timesofindia.indiatimes.com/city/nashik/nightmare-continues-on-these-fatal-stretches/articleshow/52275371.cms,"May 15, 2016"
1166,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nagpur/former-bjp-corporator-dies-in-accident-near-saunsar/articleshow/58540759.cms," May 6, 2017"
1167,[],https://timesofindia.indiatimes.com/city/nashik/adhere-to-road-safety-rules-police-chief-urges-citizens/articleshow/45861094.cms,"Jan 13, 2015"
1168,"[['78.7919637299578', '27.612141890738172'], 'at Kalanagar junction']",https://timesofindia.indiatimes.com/city/mumbai/yuva-sena-chief-aditya-thackeray-meets-with-accident-none-hurt/articleshow/56567736.cms,"Jan 15, 2017"
1169,"[['72.0431380501599', '24.68998411339258'], ['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/vnit-study-advises-mandatory-road-safety-audit-by-pwd-nmc/articleshow/69015286.cms,"Apr 24, 2019"
1170,[],https://timesofindia.indiatimes.com/city/pune/tourist-rush-rash-highway-driving-make-holidays-prone-to-accidents/articleshow/63456485.cms,"Mar 26, 2018"
1171,"['on Ghodbunder', 'on GB Road']",https://timesofindia.indiatimes.com/city/thane/team-manager-booked-for-negligence-in-death-of-young-kho-kho-team-player-in-road-mishap/articleshow/61910988.cms," Dec 4, 2017"
1172,[],https://timesofindia.indiatimes.com/city/nashik/25-accident-victims-are-pedestrians/articleshow/55483613.cms,"Nov 18, 2016"
